strategy,Sharpe_i,alpha,s,rho
Min_Variance,0.6905335019136881,0.07893070049165653,0.9109696854486176,0.8169025809504091
Min_Variance,0.7304275688418034,0.2783091367157402,1.0140568293623833,0.945098442165181
Min_Variance,0.6579716654779009,0.3068878398383184,0.9592954288869983,0.7236061014235019
Min_Variance,0.8206874947931551,0.11652360456731357,0.9864574479288787,0.8676887305686249
Min_Variance,0.8105567943294593,0.3656511434871796,0.990552615650856,0.7706375182140618
Min_Variance,0.7412518935067888,0.22008070574159744,1.2473742485902277,0.8422685585683212
Min_Variance,0.7289764521604499,0.3798951725922552,0.9393465510819056,0.758767065545544
Min_Variance,0.7003415644054599,0.3041977153590348,0.9475935224277919,0.9940848217811435
Min_Variance,0.8346044383953231,0.08872420152341852,0.9135123792853651,0.7297728911740705
Min_Variance,0.656525339432471,0.3284073689839844,1.021406466326674,0.7220526323188096
Min_Variance,0.7124222248941532,0.28242796833605865,1.0346424462642463,0.92453628545627
Min_Variance,0.6211468820379014,0.431934448953325,0.9833672472643089,0.9364881785120815
Min_Variance,0.6921267855233985,0.07580100030138426,0.9302320631145832,0.7347750463522971
Min_Variance,0.6571311100188626,0.5017664193027565,1.1100864556321468,0.8285508068744093
Min_Variance,0.7186413236220441,0.3088385112556909,1.0373567845799474,0.8172389674000442
Min_Variance,0.7202561317908653,0.2099974485408085,1.055556886732051,0.9441562957130373
Min_Variance,0.7691130094711034,0.2632201800912134,1.1499916993294326,0.8912236609030515
Min_Variance,0.5930498486294224,0.023809041521124025,0.865733957395571,0.812113848584704
Min_Variance,0.7226489412217083,0.4912911782997469,0.9982751002600903,0.7805420266464352
Min_Variance,0.7301997620375955,0.6126661225624297,0.9735577676272826,0.7918190847849473
Min_Variance,0.8194433695828678,0.10052952401370113,1.1954564437738031,0.8261632646434008
Min_Variance,0.7382638029440949,0.27306611262292624,1.1119117900763151,0.9584943308727816
Min_Variance,0.752862922569826,0.33151850094211355,0.963557043277613,0.9242264587432146
Min_Variance,0.7902687795339637,0.10813175526427658,0.9982224279516131,0.7162159651517868
Min_Variance,0.7821426783804108,0.40480875929606547,0.9666052231108023,0.8791165616828949
Min_Variance,0.8020702406670516,0.16554001588600809,1.064123386984614,0.7076688853325321
Min_Variance,0.6222287529114564,0.08725890074611445,0.9917105658515828,0.9839969973545521
Min_Variance,0.7674712937778908,0.5207664917238013,0.9431987678775133,0.9947181378491223
Min_Variance,0.683604149579586,0.06221024011190385,0.9659560425926682,0.810634705866687
Min_Variance,0.7313559086596666,0.16644603814115422,1.186549397671569,0.8729048070730642
Min_Variance,0.8034708758034589,0.5559981349966555,1.0345351454850502,0.8437454188242555
Min_Variance,0.7822816032291515,0.38120397450683136,0.9543676363762426,0.8479932089336216
Min_Variance,0.8132056273674918,0.42333214679630615,0.9713496752509311,0.9463767925510183
Min_Variance,0.7356671695788536,0.10398895340693967,0.9249345517443466,0.8243445947067812
Min_Variance,0.7215400648019883,0.0933273909692072,1.0284759721616243,0.9303865628782659
Min_Variance,0.8160058114366164,0.004606485764043404,0.9363574005330028,0.8060475760838016
Min_Variance,0.585613358788997,0.13290894249695287,0.9858641788856484,0.7799652060028165
Min_Variance,0.697578083094951,0.3865454338768047,0.9525678533374871,0.9193855111021548
Min_Variance,0.8454695011012867,0.2687329026444888,0.9370305303571428,0.9753783795982599
Min_Variance,0.7197341987584531,0.2933009234286334,1.1875283171369901,0.8163093695649877
Min_Variance,0.5928940014366082,0.3389496516788705,1.1136182269127872,0.7427037700545043
Min_Variance,0.7624914027263323,0.05563011583704931,1.0048551375790997,0.7815708094276488
Min_Variance,0.6714801505337286,0.07180446801946695,0.9955708858912017,0.8062899209326133
Min_Variance,0.7586135897811881,0.3232832276010969,0.8039474064011826,0.8203079560538753
Min_Variance,0.6558313558263218,0.03424435583056288,1.1561956666892197,0.8675969844218343
Min_Variance,0.7689237988848383,0.3334917309477639,1.1598193459223731,0.7255511058494448
Min_Variance,0.6579005286202145,0.02500444465606889,1.157311614802634,0.7694140962557867
Min_Variance,0.7019340678067391,0.1420463585620131,0.9329104141500025,0.7881511485902593
Min_Variance,0.7021707070270927,0.20653478678750808,1.0780097014167038,0.8600042739650234
Min_Variance,0.6307180129709136,0.10891086398654337,1.0435425028238339,0.8512666352093219
Min_Variance,0.7194835516814821,0.24177171839578432,1.066669848973926,0.7894618015037849
Min_Variance,0.7248105340602008,0.09561504249646526,1.0145069447204393,0.7646245017414912
Min_Variance,0.8257344918450604,0.33531192877983657,1.1448461525116596,0.9965084917610512
Min_Variance,0.689583530310506,0.37825062915049434,1.1454789526946534,0.8048497478477656
Min_Variance,0.6998568400185694,0.15069220504062822,0.9296340650752117,0.9042215687455609
Min_Variance,0.7616805262252085,0.11689871686942895,1.1195389467962693,0.785346300038509
Min_Variance,0.731786042776009,0.12281938395104462,0.9297493275063446,0.7970052026910707
Min_Variance,0.7224904134569057,0.23027910754375874,0.9496199166451271,0.9571585653582588
Min_Variance,0.6695901907623398,0.3748727553926884,1.0422451194529057,0.7059490707237273
Min_Variance,0.785025360708345,0.3348506655229447,0.9531822145332595,0.7140630229609086
Min_Variance,0.715240747877205,0.321933338850175,0.9711383222819668,0.7251687151147053
Min_Variance,0.8445778548253107,0.20331162040806441,1.1538644211722604,0.7348744122078642
Min_Variance,0.7655874212158684,0.12765495407863028,1.0786840376719937,0.8336490818765014
Min_Variance,0.7977384748402255,0.049991854581910654,1.1140958668199092,0.9622659163549543
Min_Variance,0.7367815054975491,0.16352597419474857,1.1108644287437928,0.7118402387714013
Min_Variance,0.7008124888192655,0.33110353884936894,0.9747153375377979,0.8506403144681827
Min_Variance,0.6767442512803689,0.3412349888299585,1.034771249468042,0.8019573821686208
Min_Variance,0.6787733438555325,0.3136229532513047,0.9270775985529137,0.921235088747926
Min_Variance,0.7159097144214511,0.1411317101423901,0.9939237170004731,0.9435169859556481
Min_Variance,0.6926574428441113,0.3582763790366767,1.0428543379818358,0.7694155524019152
Min_Variance,0.6770078636209351,0.2706373262693112,1.0192863550281386,0.7131207474973053
Min_Variance,0.7009734108003944,0.24934851917554215,1.0299721311653085,0.8847242262447252
Min_Variance,0.7994943292154907,0.11030531400642755,0.9286611362805397,0.7754944168264046
Min_Variance,0.6440034452452861,0.3231415017879425,0.915309419190082,0.7721462591784074
Min_Variance,0.7018899141411306,0.0483923018964512,0.9575799482268965,0.7137102254433557
Min_Variance,0.7176757626347636,0.36884006966907923,0.968297804197505,0.8544581842608749
Min_Variance,0.7240641113380506,0.09812529055522703,0.916603118126223,0.7224190906621515
Min_Variance,0.6292758817470274,0.21603972879070685,0.9875176052624752,0.7090584833407774
Min_Variance,0.689312957275308,0.21889328405929545,1.1328201027768736,0.9575832500588148
Min_Variance,0.7754879149394003,0.028054081953027207,1.0489285012663805,0.7593958569923416
Min_Variance,0.7119977528107434,0.30108573206927053,0.9955207575250051,0.8218151161214337
Min_Variance,0.6996844123832471,0.3229966588613441,1.0030444840770363,0.7927244042279198
Min_Variance,0.7626850483955291,0.1679449042674698,1.1662036461938714,0.7121121885022148
Min_Variance,0.7535671778164114,0.42348744917801445,0.9936921063282163,0.707509083719924
Min_Variance,0.6957191420445797,0.5742990659144829,0.9695265445058943,0.7581053383881226
Min_Variance,0.6966180063617221,0.1324927163760456,0.9258917564266455,0.9521054382203147
Min_Variance,0.8642187702613177,0.10809836259402132,1.3015288765913102,0.8162021839525551
Min_Variance,0.6216325372139142,0.31128989055095757,0.969800304268112,0.8277381806634366
Min_Variance,0.7255988483372053,0.5780819647722183,0.877710108557753,0.8838483229512348
Min_Variance,0.7411258249675803,0.23115298875416834,1.1677607751255965,0.9235209584236145
Min_Variance,0.6587594132751826,0.3334164914874734,0.8053954124963112,0.8614324229303747
Min_Variance,0.7096003108514781,0.2647999470646758,1.0308057897303005,0.9651494294870645
Min_Variance,0.7440742149108615,0.3578095827937308,0.9151307882663837,0.8679437941173092
Min_Variance,0.7513722919802156,0.28369288284670025,0.9319588296877271,0.7451846979325637
Min_Variance,0.686301975018758,0.2112525240189045,0.9732485362058918,0.8729716491885483
Min_Variance,0.7169158367107913,0.47498156380183443,1.0166406582710146,0.8473788392497226
Min_Variance,0.7298727814232294,0.0414897002144351,0.9805556587110512,0.8960301774321124
Min_Variance,0.74589095452435,0.34197615920550367,0.9295832413336168,0.8487679523648695
Min_Variance,0.760782815324589,0.09915860499567612,0.7195335016147879,0.9725284246727824
Min_Variance,0.7638293639196317,0.17752223907236517,0.9798813921073877,0.8174852580297738
Min_Variance,0.7356993559314708,0.30450520068518805,1.0972241246539713,0.8632470898795872
Min_Variance,0.6916395122569301,0.2511078672888237,1.0300431187252657,0.788083207886666
Min_Variance,0.6803703759897106,0.20333913291751043,0.9872154667716245,0.828518829983659
Min_Variance,0.7780908906100278,0.2728836592882443,0.9990486299958439,0.8501381489215418
Min_Variance,0.7666807364765108,0.21457628923196725,1.0551225442800802,0.8221682461909949
Min_Variance,0.7387867604503142,0.498921968753989,1.0607991095367766,0.9544260989408939
Min_Variance,0.6662352930924524,0.09415021282836826,1.0475303058907537,0.7083056374918669
Min_Variance,0.7495870947647867,0.29649877874168257,0.9667094853892924,0.7350732973078266
Min_Variance,0.749238748350289,0.08040150351129083,0.9562975396819241,0.7052046485478058
Min_Variance,0.7896693839700349,0.5712234364529788,0.9504956785232918,0.941188337560743
Min_Variance,0.7130207028411006,0.10695044105732487,0.9862475840952203,0.8250762865180149
Min_Variance,0.6882765531299666,0.16881364235646276,1.1024993368888907,0.7549059639917686
Min_Variance,0.7735386997324842,0.16459658523824403,1.0065966715358021,0.7443603025516494
Min_Variance,0.7513098718704845,0.2291462054294678,0.8927927262121429,0.8199053508229553
Min_Variance,0.6724619798004421,0.10815243618522193,1.1772035662720206,0.7400285988347605
Min_Variance,0.7139409744385417,0.15726660608399268,0.9472051081900743,0.8832010130165144
Min_Variance,0.7907847003075725,0.1663197409711833,1.148498894017857,0.9966253243852407
Min_Variance,0.6950106707207344,0.16684265894070666,0.9719682977908863,0.8078594246180728
Min_Variance,0.7620571890380929,0.15175188971651488,0.9740751333295535,0.85066885498818
Min_Variance,0.7343408235143626,0.2254303015216977,0.9744528310183052,0.7685670656152069
Min_Variance,0.76916903238723,0.08247412153270878,1.0416059279797076,0.8748742263764143
Min_Variance,0.7558050789008128,0.22355002448202485,0.9945465355676252,0.7050887868972495
Min_Variance,0.7427383467260554,0.24985885595504143,1.0262209686691695,0.8996587587753311
Min_Variance,0.7284946683158167,0.3594253561773132,0.8546715920643997,0.8880760139552877
Min_Variance,0.7162673678929335,0.3546658285893678,1.0683709936740184,0.758285776595585
Min_Variance,0.6436233101948337,0.04480807685750202,0.8868569305385529,0.9352086749859154
Min_Variance,0.5961001764899585,0.1405077138575139,0.9730040254739488,0.7640283815562725
Min_Variance,0.6904734831388855,0.08274939135230627,1.0278451431108169,0.8736988450167701
Min_Variance,0.6885593938749808,0.22455694251244826,0.983905412093341,0.9308779869461432
Min_Variance,0.6530372868404163,0.27772640389501857,0.929797884140222,0.7878979089437053
Min_Variance,0.7210213340828648,0.7509954305412369,1.0329910289024817,0.8211419440340251
Min_Variance,0.7886534897452473,0.3421352437293652,1.1231787166218057,0.8174221869325264
Min_Variance,0.6959514228075497,0.10503288236981839,1.000845605772729,0.9054555495968089
Min_Variance,0.8365591503719084,0.31671369239276626,1.1854140224736671,0.8252761330222711
Min_Variance,0.7166472048769998,0.34410846396994177,1.0578100463117477,0.9344970679609105
Min_Variance,0.7113400344830519,0.15282727494456919,0.861972316648474,0.9486651479499415
Min_Variance,0.6663599110090128,0.19459818693517544,1.0763709037389781,0.9027946893591434
Min_Variance,0.7556205591517633,0.34894140541717944,1.0159385106473375,0.7129701073747128
Min_Variance,0.8140203035247311,0.19615456487014524,0.9915636891289304,0.826669386588037
Min_Variance,0.7601431818502686,0.3307229232849487,1.079797052222174,0.8554735638899729
Min_Variance,0.7439724800715262,0.19311481750373966,0.88975033100615,0.8372143161483109
Min_Variance,0.7393692485013685,0.36611623285769607,0.9020968676310339,0.892295785038732
Min_Variance,0.6701109807922929,0.4222066760484142,0.9759047827337587,0.87949626930058
Min_Variance,0.7651244143123195,0.13393756478822633,1.0243424437477076,0.9789336725836619
Min_Variance,0.6882587580039454,0.4673645838440956,0.8952588247121599,0.8425509748514741
Min_Variance,0.6253104286467047,0.3886473876992201,1.0451942790718933,0.7542686742031947
Min_Variance,0.6782452789891036,0.3139991011888263,1.1944100461846299,0.8783907017903403
Min_Variance,0.7129208224982628,0.25159037579692634,1.0169012066964729,0.9215633732499555
Min_Variance,0.7056678145857895,0.11777146615312221,1.0120253635955494,0.7964038297766819
Min_Variance,0.7482976154715797,0.14488504882812628,0.8464907728694733,0.9704215142177418
Min_Variance,0.71013629901927,0.2926058839258805,0.9950722959297645,0.818447634903714
Min_Variance,0.7008015546198398,0.617714445968121,1.0224914452922016,0.8382109249942005
Min_Variance,0.6574584709708786,0.07152608165045637,1.017227734118862,0.8546306021744385
Min_Variance,0.7127984150603146,0.015423591750283646,0.9464411090450584,0.7020701253553852
Min_Variance,0.785272267833634,0.11008967220070115,0.885507135914023,0.891020029131323
Min_Variance,0.6162480704548872,0.14364088340201214,0.9830357131965248,0.9089690257562324
Min_Variance,0.7383259926236178,0.18048228727445864,0.7765252369345181,0.8390659677563235
Min_Variance,0.8294665899900546,0.19123225983923087,1.176998079723304,0.9932580763241277
Min_Variance,0.7056322090068751,0.370627522109443,0.93663460877421445,0.8263680304167792
Min_Variance,0.7800966495183115,0.2905676530154366,1.2132602721821053,0.7626485340762883
Min_Variance,0.7047636482783959,0.1476825891519036,1.202247973729522,0.715088652819395
Min_Variance,0.7138343201918659,0.27672598602871556,0.9329465744068483,0.8345666750799865
Min_Variance,0.7241772640264904,0.22434253254733882,0.9340478660412295,0.7232286721467971
Min_Variance,0.7490928881611891,0.5207007882743968,0.9330900757768982,0.8421198935713619
Min_Variance,0.7232139199718532,0.18056005929768557,1.1120622194412748,0.8965689948061482
Min_Variance,0.6911430974940799,0.03325739960521382,1.07934666647545,0.8682692525908351
Min_Variance,0.7640890246138866,0.013571526875048295,0.9436646006589857,0.7436995602678507
Min_Variance,0.7208749598926477,0.10741786634472558,1.0041624768945676,0.7072298054816201
Min_Variance,0.7480966111599265,0.22662398521468902,0.9982115870629501,0.7280534969177097
Min_Variance,0.7897173405946171,0.04708520625901807,0.9531195150627254,0.8069680668413639
Min_Variance,0.7318370552018739,0.21236382097830928,1.0712344871769925,0.7581771788420155
Min_Variance,0.7240960721589368,0.5771013558539021,0.9014083556596802,0.9263267384842038
Min_Variance,0.6219106462054121,0.22603633237043294,1.018562242375493,0.8726137964054942
Min_Variance,0.7314438094183775,0.3260563078706145,0.9148164073914107,0.998370021302253
Min_Variance,0.7631487843995837,0.20299146143920646,1.0046831574492698,0.8519081894308329
Min_Variance,0.7064412659547062,0.31239665700833824,1.3400063200223082,0.965180715569295
Min_Variance,0.717628586272767,0.21394776815818467,0.9210785144859203,0.9464360352838412
Min_Variance,0.7290215543687283,0.3257948813743795,1.120760620045173,0.8912569403415546
Min_Variance,0.8908512082172103,0.391337614883789,0.9774230286124743,0.9137855037581175
Min_Variance,0.6417145247904668,0.22257897650556535,1.0476634516517576,0.8541304521262645
Min_Variance,0.6595304945712895,0.26407793523634043,0.894796941415991,0.9049918195465579
Min_Variance,0.6964843962557268,0.08417281257554853,1.1898071915857058,0.9724178878357634
Min_Variance,0.6948324425850517,0.34287885419605707,1.005749709027379,0.7403897799318656
Min_Variance,0.6804967355023289,0.14795059157373727,0.9002316593291068,0.9054935101186856
Min_Variance,0.7551246475731397,0.09680863729536437,0.9974217977488742,0.8511192168807611
Min_Variance,0.7747335776561488,0.13602489740433113,1.069230912302455,0.9752263194415718
Min_Variance,0.70322831284594,0.07334351171695437,0.9726935365992463,0.8972687162226066
Min_Variance,0.7454457884275862,0.14144413903833244,1.1526330523239692,0.9539058410562575
Min_Variance,0.7337815146595168,0.14746137417660998,1.0378367403889228,0.992973138904199
Min_Variance,0.7457697137946248,0.23164525030049643,0.8501937122840816,0.8892153753433376
Min_Variance,0.6831329842230432,0.31723925913857914,1.0087539114872197,0.7732003168901428
Min_Variance,0.7463065768997976,0.24072915797058614,0.9959535442061043,0.8062611861620098
Min_Variance,0.7026518201578854,0.3057118219865075,1.0909815065428694,0.8493483538273722
Min_Variance,0.6907094210842534,0.16749092288519504,1.0640416949597349,0.8070325955515727
Min_Variance,0.8085995442966308,0.12777515266242792,1.0662915571195455,0.8293305373983457
Min_Variance,0.6837096883042535,0.11040653175967975,0.9857681320894948,0.9441793013131246
Min_Variance,0.6845974884212802,0.13953241648872933,1.1046685251102843,0.8081372192595153
Min_Variance,0.7532739812059766,0.17442981416701203,1.095877585177816,0.9938282148446888
Min_Variance,0.7091339797138563,0.14571445093566707,1.1508657657274122,0.9346944304881617
Min_Variance,0.6501806935306429,0.18014925352007366,1.0405749082932685,0.7615785518661141
Min_Variance,0.7224075580922417,0.4025756751902234,1.0248396422994184,0.7749884072691202
Min_Variance,0.7214953468702819,0.38533643430907294,0.9044623606268848,0.9506101100472732
Min_Variance,0.7107238624297462,0.05368936613754742,1.1449274470383375,0.89141823023092
Min_Variance,0.6994699919509672,0.16476849266545116,1.1060057263385148,0.7358626234345138
Min_Variance,0.7150721969457934,0.1497953809880883,0.93892436123396394,0.7958177289692685
Min_Variance,0.6281517209699352,0.1848380995895143,1.0351618676978374,0.9773266496136784
Min_Variance,0.7404981814041806,0.06355009674201817,0.9163993497525038,0.7165263770613819
Min_Variance,0.685104379891128,0.3928467511684223,0.872710298457079,0.994948528916575
Min_Variance,0.7006621986512572,0.14157546576233448,0.9845828064538213,0.9548153174342587
Min_Variance,0.7358020495026644,0.0913668424034124,0.9208354242279384,0.9021363912383095
Min_Variance,0.7495309598505441,0.10042483117190017,0.965834380465922,0.7095132687827572
Min_Variance,0.728789083653738,0.09353879670176664,0.9718665745229852,0.9107468779897318
Min_Variance,0.6760881590259828,0.4149907839847719,1.0998154992938458,0.999511061515659
Min_Variance,0.7747341798417297,0.606800383205207,0.9570757468727423,0.8268719051033258
Min_Variance,0.7075067742718391,0.05216685370608928,1.1494560238277192,0.8882917483570054
Min_Variance,0.7855581419887555,0.11539255605869758,1.2089457085511561,0.8939411878352985
Min_Variance,0.7346400438754312,0.027469391431831722,1.0147408361551886,0.8781471468042582
Min_Variance,0.6451596300756204,0.22482619232348497,1.016389593347943,0.9829359200084582
Min_Variance,0.7114244141191817,0.404775130600503,0.9735294075584894,0.9711826350307092
Min_Variance,0.7361275226929822,0.15462602319606217,0.7765082177405322,0.9981164252152667
Min_Variance,0.720643713912578,0.2236783912219042,0.8807818133468748,0.8138916451483964
Min_Variance,0.6717407388473352,0.25576141401110253,0.8467081691080305,0.83496140523348
Min_Variance,0.7569452634229882,0.13006686787031674,0.9555179838996707,0.9322679717093706
Min_Variance,0.7359047055704651,0.1298535224643872,0.9564643048249367,0.7994417127687483
Min_Variance,0.5990874886670126,0.4738092344470298,0.8624519455551223,0.8494860154809429
Min_Variance,0.704745518134593,0.31674055613691354,1.0937727216329747,0.8577423637500032
Min_Variance,0.7085286464982503,0.09275621998904879,0.9213615157488189,0.845809568092227
Min_Variance,0.7290797646068312,0.14433488788591725,0.9454259308829149,0.7275103465886786
Min_Variance,0.8077721526242481,0.37595026825928274,1.1575930983445906,0.7867846380453556
Min_Variance,0.7158692243012977,0.6004589550816822,0.8333718934420046,0.7661183354910462
Min_Variance,0.6665576422731211,0.19362175874859106,1.0258169209828882,0.8643339109141379
Min_Variance,0.6782280439710773,0.3383609818387894,1.0145103364232915,0.7835268960567191
Min_Variance,0.713283704730016,0.12660009134741046,0.9650116804959915,0.7886705872835591
Min_Variance,0.7774780455414368,0.30536411940830105,0.9479872413323825,0.8709728380432352
Min_Variance,0.7761426964190264,0.2687848717795845,1.1389392148330637,0.8022150920936837
Min_Variance,0.7130938222403244,0.08760563839029704,1.0151491493464457,0.932791922870092
Min_Variance,0.7037507806055175,0.07065038985980533,1.1722628359584315,0.9258162334328517
Min_Variance,0.7745635473945728,0.42163401643695797,0.9562991842914627,0.9431814265204593
Min_Variance,0.6946156078170217,0.20070029383554114,1.126962384641351,0.8646279665175824
Min_Variance,0.808994184705303,0.4202462473821852,1.1119861240171578,0.9726588185178116
Min_Variance,0.6973033409448979,0.056638007219425586,1.0149694030563752,0.7338419718435034
Min_Variance,0.7802981427723025,0.13910930975418823,0.9782367706776439,0.8209831421729177
Min_Variance,0.7559992156996508,0.027644151706488075,1.0296873552764987,0.860405849898234
Min_Variance,0.7281966331635511,0.04184089778728647,0.9739978911365349,0.8634161609690636
Min_Variance,0.7764084688972707,0.34064634272372485,1.1301097667467674,0.8504677382763475
Min_Variance,0.6968025015578818,0.3413595297979791,1.2396879430536771,0.9122117978753522
Min_Variance,0.7252363685454446,0.26846005650396315,1.067720306926815,0.9871066599618643
Min_Variance,0.6477050858458993,0.1873856642718175,1.050919951864652,0.8788745057303459
Min_Variance,0.7825947302167855,0.15578678140264168,0.9119377050541972,0.8134764173300937
Min_Variance,0.7391799794730057,0.3545731804726377,0.9083782390639848,0.8341425242368132
Min_Variance,0.639705737758869,0.335930630199015,0.8965771862548633,0.7438426341162994
Min_Variance,0.7245023355475866,0.3065581820683606,0.8123133904267368,0.8951257313136012
Min_Variance,0.6388884993135024,0.1897984653264954,0.8812113072711998,0.7070449659368023
Min_Variance,0.6978840999594268,0.5424575558500214,1.045504511259623,0.7940453100949525
Min_Variance,0.6388034027287082,0.22110592232732482,0.9412729424112212,0.9511765230214223
Min_Variance,0.6397602388484631,0.10613211075569294,0.9321447985647221,0.8006101561477408
Min_Variance,0.7323022339056314,0.43735103528572866,0.8482669521558533,0.9797756865154952
Min_Variance,0.702896918076748,0.06351238021957409,1.0323091634065404,0.9020340606337414
Min_Variance,0.6882645387851732,0.037825176581177844,1.1721531160858154,0.8094220301369205
Min_Variance,0.6271932154667412,0.38029847840254716,1.1118602860244977,0.8384395020082593
Min_Variance,0.7507136414559921,0.3001876725151976,1.02203667692269,0.9993575260741636
Min_Variance,0.6261966901375111,0.024858612680891675,0.8869584329811465,0.8354069709312171
Min_Variance,0.6852346687732607,0.1525526877151798,0.9778327066617354,0.976956820487976
Min_Variance,0.7046772968471704,0.2555838084900166,0.9118940263836445,0.8489852156955748
Min_Variance,0.7712922477281107,0.17868159834842545,1.0257651752905799,0.9134069930762052
Min_Variance,0.7366869207446836,0.07721088302014167,1.0412082698241072,0.7536339102312922
Min_Variance,0.7646197070672651,0.09653070553944924,0.9944984254677316,0.8608822453534231
Min_Variance,0.7526144916608648,0.32849918604933254,0.9686261626540698,0.844092093151994
Min_Variance,0.7502648355127833,0.17941924636893294,0.9159048528383116,0.7830183287616819
Min_Variance,0.7033519744836231,0.21750270762383872,1.046331245098927,0.8232023112475871
Min_Variance,0.6553826002760537,0.15253265668338706,1.058669575752109,0.8654536360874772
Min_Variance,0.7141761378312534,0.22647351472074498,0.9900043397294789,0.7212290724739432
Min_Variance,0.7330579415333108,0.1017419589162663,1.0578280078904776,0.7964956376701593
Min_Variance,0.655483178305937,0.3590177485890923,0.9476253082400004,0.9107247675769031
Min_Variance,0.7145575749648422,0.14686207530350562,0.8959461722686527,0.8854438474169001
Min_Variance,0.7922907457392346,0.16771279630866315,1.1314881199844784,0.9926549392286688
Min_Variance,0.703116475081464,0.1815071435814348,1.0626201627422929,0.888937490596436
Min_Variance,0.7623677909829141,0.25333052584307697,0.8279304294503118,0.7872122617205605
Min_Variance,0.7815863685011527,0.38338246503298135,1.008643778389629,0.9537131533259526
Min_Variance,0.7143819352857903,0.17781169185201218,0.9424477686880409,0.9198253255570308
Min_Variance,0.776971802645783,0.37142477144989283,0.9002563481411122,0.9083964349702001
Min_Variance,0.7992007902892523,0.49931540449573325,0.9134565613505815,0.8644378999480977
Min_Variance,0.7854696398753687,0.4947900926843817,0.8446127125740039,0.9047384728211909
Min_Variance,0.7023880513386269,0.2621906882811064,1.0275446545798652,0.8349892309168354
Min_Variance,0.8137033156082097,0.5787296102514023,1.2811380093699898,0.8354241912718863
Min_Variance,0.7050487911089832,0.5462785439234531,0.917610525354364,0.8978423907188698
Min_Variance,0.7404895523967073,0.29406339637266377,0.8615689791750057,0.7141917705303058
Min_Variance,0.756115134399504,0.25212864422479336,0.9889044180302953,0.8702745803166181
Min_Variance,0.7547794304895092,0.0647101118741675,1.0352996211416976,0.8605314565589651
Min_Variance,0.750199341466651,0.48174128715381537,0.9279778192910012,0.8383152137510479
Min_Variance,0.7019626848511988,0.13534658026833335,1.0665998890505881,0.8841920734615997
Min_Variance,0.7013697187057933,0.26627370304532905,0.93157236348667,0.9611600522650405
Min_Variance,0.7767121213502566,0.5428263804375536,0.8883660313774598,0.9034273160854355
Min_Variance,0.6259637484520454,0.23149350060960394,1.1030033815791387,0.8002304784255102
Min_Variance,0.7708982175854157,0.34884795480541947,1.055958097939776,0.9183194565121084
Min_Variance,0.7987057190816655,0.6595188187832793,0.8957806312253025,0.779035879811272
Min_Variance,0.7301985693699288,0.13593072524637856,0.8463130691529858,0.8754611141048372
Min_Variance,0.6879712709320613,0.3773674850852096,0.8661245078387433,0.9830383129883558
Min_Variance,0.6685453339558949,0.15288845925222527,1.1200000023843255,0.9082204722799361
Min_Variance,0.7070279058487762,0.09243053505339249,0.8913811393846857,0.7895974343875423
Min_Variance,0.66086385047095,0.025564825445530324,1.2383410824637628,0.8369745667558164
Min_Variance,0.7144196882452489,0.14134195824530982,0.9799693948700946,0.8495791192864999
Min_Variance,0.7285833814620559,0.10199148150888256,1.0103360466047249,0.8003531276714057
Min_Variance,0.7497248624915485,0.6647101567678958,1.1394325177393836,0.835824336274527
Min_Variance,0.719731680178338,0.2347526574895705,1.0090171782347095,0.9441703023621812
Min_Variance,0.6969153123233239,0.5125927162303974,1.0671434567572042,0.8481629746733232
Min_Variance,0.7026897295103243,0.050441039527511125,0.9822058081976612,0.8887143897591159
Min_Variance,0.7390009475897428,0.2557421231643031,1.0879729181121416,0.8468893046723678
Min_Variance,0.6157153245603073,0.18613743763640314,1.0199303413589318,0.9633384080370888
Min_Variance,0.7358778263435768,0.34020133307708755,0.9098141483120152,0.7979085171129554
Min_Variance,0.7255983971614193,0.07009199297426819,1.137722175446319,0.7000162140233441
Min_Variance,0.6999936869064736,0.11106743701915987,1.0040070027935264,0.8612624789355323
Min_Variance,0.7215417141298863,0.29857067534899207,0.8741602563801786,0.7941732380539178
Min_Variance,0.8040428429299431,0.2331812222679611,0.9801359625902796,0.7101331800222397
Min_Variance,0.7888500013991545,0.39182210135235923,1.107579970028935,0.9496523451758548
Min_Variance,0.6761092705188991,0.16398121009255873,1.1687098282199628,0.9777035921812057
Min_Variance,0.7096051953422762,0.25060770745701116,1.2627146751595275,0.7597457707161084
Min_Variance,0.7048040357691585,0.13488703370376534,1.0979072788070972,0.7525650654453784
Min_Variance,0.6817030138847076,0.21218123952727222,0.9706164502435481,0.9835214114515111
Min_Variance,0.7116103461216112,0.21231363647722623,0.9953596888271214,0.7091647762805223
Min_Variance,0.723493540211286,0.40639692112333836,0.8181722618930671,0.9838841246208176
Min_Variance,0.6940472460711398,0.20010300962708596,0.9874589396797512,0.7581809713738039
Min_Variance,0.67664827307532,0.1169232512555927,0.9436670827205166,0.8838983928784728
Min_Variance,0.763125126336991,0.29385218931786233,1.0910576350873034,0.7480485569685698
Min_Variance,0.7373349986425394,0.26077247467727904,1.0966952056032129,0.7651244728360325
Min_Variance,0.7861144288399022,0.2866396264662287,1.0364990091036606,0.9633112138602883
Min_Variance,0.7720963455987119,0.13858412303491127,1.1337861930413724,0.9544189352774992
Min_Variance,0.6765182382975067,0.30513553251526987,1.1217747758052459,0.9719901426928118
