date,strategy,ret,turnover,nav,peak,dd
2016-11-30,Equal_Weight,7.209549101301568e-4,0,9.128942029263087,9.128942029263087,0
2016-12-30,Equal_Weight,0.007036358619111973,0,9.193176539194067,9.193176539194067,0
2017-01-31,Equal_Weight,0.008867325417115754,0,9.274695427184094,9.274695427184094,0
2017-02-28,Equal_Weight,-0.0031853568439253075,0,9.24515221262979,9.274695427184094,-0.0031853568439252993
2017-03-31,Equal_Weight,-0.002106851402114812,0,9.225674050727845,9.274695427184094,-0.005285497172507422
2017-04-28,Equal_Weight,0.0010471399750585121,0,9.235334622823222,9.274695427184094,-0.004243891852826258
2017-05-31,Equal_Weight,0.01289234369653423,0,9.354399730933162,9.354399730933162,0
2017-06-30,Equal_Weight,0.0025789287609206436,0,9.378524061440412,9.378524061440412,0
2017-07-31,Equal_Weight,-4.779387676228778e-4,0,9.374041701208366,9.378524061440412,-4.779387676228727e-4
2017-08-31,Equal_Weight,0.011896818075093931,0,9.485562969955987,9.485562969955987,0
2017-09-29,Equal_Weight,0.0020923235932982136,0,9.50540983715374,9.50540983715374,0
2017-10-31,Equal_Weight,-0.014225735647442575,0,9.370188389589792,9.50540983715374,-0.014225735647442457
2017-11-30,Equal_Weight,0.005727559458870931,0,9.423856700731989,9.50540983715374,-0.008579654935338547
2017-12-29,Equal_Weight,0.0173982857942038,0,9.587815652894946,9.587815652894946,0
2018-01-31,Equal_Weight,0.005316643526695582,0,9.638790650921061,9.638790650921061,0
2018-02-28,Equal_Weight,0.0057671134188387145,0,9.694378649825364,9.694378649825364,0
2018-03-30,Equal_Weight,0.009474706582430424,0,9.786230043031436,9.786230043031436,0
2018-04-30,Equal_Weight,0.006232137367631986,0,9.847219172970854,9.847219172970854,0
2018-05-31,Equal_Weight,0.0029088212392639227,0,9.875862973248879,9.875862973248879,0
2018-06-29,Equal_Weight,-0.005545568323840596,0,9.82109570037384,9.875862973248879,-0.005545568323840489
2018-07-31,Equal_Weight,-0.0041126990364487815,0,9.780704489550041,9.875862973248879,-0.009635460106787267
2018-08-31,Equal_Weight,0.011310692031287109,0,9.891331025880369,9.891331025880369,0
2018-09-28,Equal_Weight,-0.0012823524483516315,0,9.878646853321875,9.891331025880369,-0.0012823524483516022
2018-10-31,Equal_Weight,-0.0024591611852857655,0,9.85435366841704,9.891331025880369,-0.003738360122270541
2018-11-30,Equal_Weight,0.02363828010828778,0,10.087293640717215,10.087293640717215,0
2018-12-31,Equal_Weight,0.01333807189700568,0,10.221838688543311,10.221838688543311,0
2019-01-31,Equal_Weight,0.002671499479376126,0,10.249146325278021,10.249146325278021,0
2019-02-28,Equal_Weight,3.7345935418752634e-4,0,10.252973964845634,10.252973964845634,0
2019-03-29,Equal_Weight,-0.006411936261135365,0,10.187232549295963,10.252973964845634,-0.006411936261135338
2019-04-30,Equal_Weight,-0.006000937359945953,0,10.126099604896435,10.252973964845634,-0.012374395993222301
2019-05-31,Equal_Weight,0.012207848252303068,0,10.249717492260718,10.252973964845634,-3.176124894182933e-4
2019-06-28,Equal_Weight,1.438305258491284e-4,0,10.251191714517434,10.252973964845634,-1.7382764594060744e-4
2019-07-31,Equal_Weight,-0.0065480088551666035,0,10.184066820394765,10.252973964845634,-0.006720698276142153
2019-08-30,Equal_Weight,0.012559122543204024,0,10.31196976358028,10.31196976358028,0
2019-09-30,Equal_Weight,0.00808465424748693,0,10.395338473729366,10.395338473729366,0
2019-10-31,Equal_Weight,-0.010521993504569983,0,10.285958789830978,10.395338473729366,-0.010521993504570035
2019-11-29,Equal_Weight,-0.0034054021065781496,0,10.250930964099913,10.395338473729366,-0.013891563992302203
2019-12-31,Equal_Weight,0.018323870263216458,0,10.438767693163268,10.438767693163268,0
2020-01-31,Equal_Weight,3.2552057124356985e-4,0,10.442165726785825,10.442165726785825,0
2020-02-28,Equal_Weight,0.0014575749700146538,0,10.457385966181935,10.457385966181935,0
2020-03-31,Equal_Weight,0.0099319551663712,0,10.561248254755492,10.561248254755492,0
2020-04-30,Equal_Weight,0.0025965096596212356,0,10.588670637866624,10.588670637866624,0
2020-05-29,Equal_Weight,-0.004446825784408732,0,10.541584664251546,10.588670637866624,-0.0044468257844087825
2020-06-30,Equal_Weight,0.009543342863883407,0,10.642186621031154,10.642186621031154,0
2020-07-31,Equal_Weight,0.006059116964605919,0,10.706668874527145,10.706668874527145,0
2020-08-31,Equal_Weight,-0.0036231900703210017,0,10.667876578174743,10.706668874527145,-0.0036231900703209588
2020-09-30,Equal_Weight,0.011392498196150985,0,10.789410342848361,10.789410342848361,0
2020-10-30,Equal_Weight,-0.006685456922678432,0,10.717278204780149,10.789410342848361,-0.006685456922678327
2020-11-30,Equal_Weight,-0.0014865509571781407,0,10.701346424606488,10.789410342848361,-0.00816206960746894
2020-12-31,Equal_Weight,-0.004275579673465764,0,10.655591965354725,10.789410342848361,-0.012402751702027546
2021-01-29,Equal_Weight,0.004282350262435126,0,10.701222942403964,10.789410342848361,-0.00817351436659847
2021-02-26,Equal_Weight,0.013500861018202198,0,10.845698666074156,10.845698666074156,0
2021-03-31,Equal_Weight,-0.007436545394334847,0,10.76504413561062,10.845698666074156,-0.007436545394334823
2021-04-30,Equal_Weight,0.005542765995949311,0,10.824712256190374,10.845698666074156,-0.0019349984293247143
2021-05-31,Equal_Weight,0.01805121694747254,0,11.02011148552083,11.02011148552083,0
2021-06-30,Equal_Weight,-0.0023841783119132676,0,10.993837574722185,11.02011148552083,-0.0023841783119132763
2021-07-30,Equal_Weight,0.010485907114618862,0,11.10911793436393,11.10911793436393,0
2021-08-31,Equal_Weight,0.005576229874093855,0,11.171064929664361,11.171064929664361,0
2021-09-30,Equal_Weight,0.005006632555492331,0,11.226994347020735,11.226994347020735,0
2021-10-29,Equal_Weight,0.011264333296219002,0,11.353458953260343,11.353458953260343,0
2021-11-30,Equal_Weight,-9.399999849917422e-4,0,11.342786702014676,11.353458953260343,-9.399999849915936e-4
2021-12-31,Equal_Weight,0.018302497113597875,0,11.550388022888455,11.550388022888455,0
2022-01-31,Equal_Weight,0.007248598900111622,0,11.634112152807027,11.634112152807027,0
2022-02-28,Equal_Weight,0.0147444820962738,0,11.805651111150134,11.805651111150134,0
2022-03-31,Equal_Weight,-0.0049578734755153075,0,11.747120186644974,11.805651111150134,-0.004957873475515364
2022-04-29,Equal_Weight,0.005771051034393045,0,11.814913416749251,11.814913416749251,0
2022-05-31,Equal_Weight,0.00856930639412163,0,11.916159029837395,11.916159029837395,0
2022-06-30,Equal_Weight,0.0029591923309467477,0,11.95142123625283,11.95142123625283,0
2022-07-29,Equal_Weight,-0.0034619568856826665,0,11.910045931210291,11.95142123625283,-0.003461956885682636
2022-08-31,Equal_Weight,0.0011764094969720527,0,11.92405702235314,11.95142123625283,-0.0022896200676691095
2022-09-30,Equal_Weight,0.00386201192745221,0,11.970107872797087,11.970107872797087,0
2022-10-31,Equal_Weight,0.006104811475086751,0,12.043183124696965,12.043183124696965,0
2022-11-30,Equal_Weight,-2.867620040771906e-5,0,12.042837771964134,12.043183124696965,-2.8676200407726626e-5
2022-12-30,Equal_Weight,7.451051321347116e-4,0,12.051810952193492,12.051810952193492,0
2023-01-31,Equal_Weight,-0.0028944498957317096,0,12.016927589239536,12.051810952193492,-0.002894449895731778
2023-02-28,Equal_Weight,0.011143730279538999,0,12.150840989082772,12.150840989082772,0
2023-03-31,Equal_Weight,0.005090058056223716,0,12.212689475149146,12.212689475149146,0
2023-04-28,Equal_Weight,0.004123585532589508,0,12.263049544782877,12.263049544782877,0
2023-05-31,Equal_Weight,0.002794950571876082,0,12.297324162121013,12.297324162121013,0
2023-06-30,Equal_Weight,-0.01064088384076238,0,12.166469764159682,12.297324162121013,-0.010640883840762424
2023-07-31,Equal_Weight,0.011027299047903285,0,12.300633064606345,12.300633064606345,0
2023-08-31,Equal_Weight,0.01860775230452031,0,12.529520197861332,12.529520197861332,0
2023-09-29,Equal_Weight,-0.0020771459233385418,0,12.503494556060957,12.529520197861332,-0.0020771459233385153
2023-10-31,Equal_Weight,-0.008888413786137365,0,12.39235832267397,12.529520197861332,-0.010947097177015107
2023-11-30,Equal_Weight,0.019610204153054592,0,12.635374999319412,12.635374999319412,0
2023-12-29,Equal_Weight,0.011927356641401463,0,12.786081623234145,12.786081623234145,0
2024-01-31,Equal_Weight,-0.005516978719848924,0,12.71554108300851,12.786081623234145,-0.005516978719848933
2024-02-29,Equal_Weight,-0.006673565936928688,0,12.630683081167327,12.786081623234145,-0.012153726735518141
2024-03-29,Equal_Weight,-6.338477254245363e-4,0,12.622677151425771,12.786081623234145,-0.012779870848895898
2024-04-30,Equal_Weight,0.009651820170880157,0,12.74450896136641,12.786081623234145,-0.003251399693256365
2024-05-31,Equal_Weight,0.01627951744367329,0,12.951983417314027,12.951983417314027,0
2024-06-28,Equal_Weight,-0.012839533206358587,0,12.785685996139218,12.951983417314027,-0.012839533206358566
2024-07-31,Equal_Weight,-0.0035695021665071566,0,12.740047462275719,12.951983417314027,-0.01636320463126871
2024-08-30,Equal_Weight,-0.0014955416666424977,0,12.720994190460882,12.951983417314027,-0.017834274443585384
2024-09-30,Equal_Weight,-0.005598212932407235,0,12.649779356270766,12.951983417314027,-0.023332647310162453
2024-10-31,Equal_Weight,-0.00269762137408204,0,12.615655041101869,12.951983417314027,-0.025967326036146657
2024-11-29,Equal_Weight,0.005050388233544292,0,12.679368996879903,12.951983417314027,-0.021048082880471945
2024-12-31,Equal_Weight,-0.003342676716122588,0,12.636985965358907,12.951983417314027,-0.02432040266003092
2025-01-31,Equal_Weight,-0.006416616865132651,0,12.55589926808914,12.951983417314027,-0.030580964819288382
2025-02-28,Equal_Weight,-0.0029897909582112274,0,12.518359753985196,12.951983417314027,-0.03347932508538954
2025-03-31,Equal_Weight,-0.013437619892899303,0,12.350142793928574,12.951983417314027,-0.0464670625335206
2025-04-30,Equal_Weight,-0.001738384203896169,0,12.328673500779747,12.951983417314027,-0.048124669129907045
2025-05-30,Equal_Weight,0.009940504384523426,0,12.451226733769605,12.951983417314027,-0.038662548229873236
2025-06-30,Equal_Weight,0.008742288082934995,0,12.56007894486216,12.951983417314027,-0.03025825928158416
2025-07-31,Equal_Weight,-9.442429989026255e-4,0,12.548219178252811,12.951983417314027,-0.031173931131001115
2025-08-29,Equal_Weight,-0.010608116041858923,0,12.415106213091226,12.951983417314027,-0.04145135049394143
2025-09-26,Equal_Weight,-0.0020920741756909776,0,12.389132889994356,12.951983417314027,-0.04345670536971666
2010-01-29,Min_Variance,-0.004337883709212141,0,0.9956621162907878,0.9956621162907878,0
2010-02-26,Min_Variance,-0.004260369003661515,0,0.9914202282724225,0.9956621162907878,-0.004260369003661552
2010-03-31,Min_Variance,0.0031360437726964813,0,0.9945293655054215,0.9956621162907878,-0.0011376859346484546
2010-04-30,Min_Variance,0.02332699342913945,0,1.0177287454796526,1.0177287454796526,0
2010-05-31,Min_Variance,0.0019802697673294454,0,1.019744122945668,1.019744122945668,0
2010-06-30,Min_Variance,-0.013370801896249345,0,1.0061093262928968,1.019744122945668,-0.013370801896249509
2010-07-30,Min_Variance,0.007232579604406084,0,1.0133860920860458,1.019744122945668,-0.0062349276809325945
2010-08-31,Min_Variance,0.015198607968426663,0,1.0287881500203175,1.0287881500203175,0
2010-09-30,Min_Variance,-0.0010066305083900216,0,1.027752540481837,1.0287881500203175,-0.001006630508389918
2010-10-29,Min_Variance,-0.00466383773596031,0,1.0229592694003087,1.0287881500203175,-0.005665773482999142
2010-11-30,Min_Variance,-0.004074169584057207,0,1.0187915598591886,1.0287881500203175,-0.00971685974506175
2010-12-31,Min_Variance,0.008100215219054189,0,1.0270439907574038,1.0287881500203175,-0.0016953531811960201
2011-01-31,Min_Variance,-0.004576896628526093,0,1.0223433165787583,1.0287881500203175,-0.0062644903534628945
2011-02-28,Min_Variance,0.005786859041115048,0,1.0282594732434256,1.0287881500203175,-5.1388303498782e-4
2011-03-31,Min_Variance,0.010701705464560894,0,1.0392636032672213,1.0392636032672213,0
2011-04-29,Min_Variance,0.005518014241073735,0,1.0449982746302795,1.0449982746302795,0
2011-05-31,Min_Variance,0.010923787322707473,0,1.056413613534937,1.056413613534937,0
2011-06-30,Min_Variance,-0.005923599458827384,0,1.0501558424255035,1.056413613534937,-0.0059235994588273284
2011-07-29,Min_Variance,0.010139879725261244,0,1.0608042963604785,1.0608042963604785,0
2011-08-31,Min_Variance,-0.0022338532834250634,0,1.0584346151999822,1.0608042963604785,-0.002233853283425088
2011-09-30,Min_Variance,-0.013086874835063694,0,1.0445830138697612,1.0608042963604785,-0.015291493960168738
2011-10-31,Min_Variance,0.01717864127085683,0,1.0625275307426603,1.0625275307426603,0
2011-11-30,Min_Variance,0.014945031233056346,0,1.0784070378755914,1.0784070378755914,0
2011-12-30,Min_Variance,0.023819571019288704,0,1.1040942309019701,1.1040942309019701,0
2012-01-31,Min_Variance,0.0016683996056736968,0,1.1059363012814334,1.1059363012814334,0
2012-02-29,Min_Variance,0.003758374298749761,0,1.1100928238522239,1.1100928238522239,0
2012-03-30,Min_Variance,5.273579711980703e-4,0,1.110678240151652,1.110678240151652,0
2012-04-30,Min_Variance,0.003512571384631989,0,1.1145795767555422,1.1145795767555422,0
2012-05-31,Min_Variance,0.00423593349537627,0,1.1193008617179834,1.1193008617179834,0
2012-06-29,Min_Variance,0.0033833655654233875,0,1.1230878657108687,1.1230878657108687,0
2012-07-31,Min_Variance,0.0013482173992733738,0,1.124602032312333,1.124602032312333,0
2012-08-31,Min_Variance,0.027229710043272272,0,1.1552246195662725,1.1552246195662725,0
2012-09-28,Min_Variance,0.009554426712950375,0,1.1662621285309145,1.1662621285309145,0
2012-10-31,Min_Variance,0.014514966619519662,0,1.1831903843961507,1.1831903843961507,0
2012-11-30,Min_Variance,-0.0017880509391147398,0,1.1810747797181795,1.1831903843961507,-0.0017880509391147818
2012-12-31,Min_Variance,0.01111242070047593,0,1.1941993795491301,1.1941993795491301,0
2013-01-31,Min_Variance,0.004040479837158681,0,1.1990245180637458,1.1990245180637458,0
2013-02-28,Min_Variance,0.0017241035190153858,0,1.201091760454725,1.201091760454725,0
2013-03-29,Min_Variance,-0.0031039900186509636,0,1.19736358361879,1.201091760454725,-0.003103990018650798
2013-04-30,Min_Variance,2.2651668459452035e-4,0,1.1976348064480054,1.201091760454725,-0.0028781764395844067
2013-05-31,Min_Variance,-0.01399057641027956,0,1.1808792051767842,1.201091760454725,-0.016828485502463627
2013-06-28,Min_Variance,-0.006972943857569005,0,1.172645000776516,1.201091760454725,-0.02368408527541597
2013-07-31,Min_Variance,-0.0038751688601866806,0,1.168100803385453,1.201091760454725,-0.027467474305861512
2013-08-30,Min_Variance,0.00441599128176236,0,1.1732591263494228,1.201091760454725,-0.02317277915116585
2013-09-30,Min_Variance,-0.009601732683742044,0,1.1619938058494548,1.201091760454725,-0.03255201300395909
2013-10-31,Min_Variance,0.006042580845071097,0,1.169015247362772,1.201091760454725,-0.026706130329134214
2013-11-29,Min_Variance,-0.010007558523926232,0,1.157316258859427,1.201091760454725,-0.03644642569084395
2013-12-31,Min_Variance,0.014185517624574637,0,1.1737333890466841,1.201091760454725,-0.022777919480259604
2014-01-31,Min_Variance,0.006702785430861859,0,1.1816006721065024,1.201091760454725,-0.016227809556235297
2014-02-28,Min_Variance,-0.005633397623327934,0,1.1749442456885348,1.201091760454725,-0.02176978947577743
2014-03-31,Min_Variance,0.0070785025974650865,0,1.183261091583518,1.201091760454725,-0.014845384389662727
2014-04-30,Min_Variance,0.0014312902798405873,0,1.184954681682415,1.201091760454725,-0.013435342164199586
2014-05-30,Min_Variance,0.001652817009803501,0,1.186913194936146,1.201091760454725,-0.011804731316457614
2014-06-30,Min_Variance,-0.001566865766225034,0,1.1850534612835197,1.201091760454725,-0.013353100653303434
2014-07-31,Min_Variance,0.0073960163588564715,0,1.193818136069292,1.201091760454725,-0.006055844045320278
2014-08-29,Min_Variance,0.010910452791273376,0,1.2068432324842422,1.2068432324842422,0
2014-09-30,Min_Variance,-0.002149184549577273,0,1.2042495036552252,1.2068432324842422,-0.0021491845495772376
2014-10-31,Min_Variance,0.007608409931087397,0,1.2134119275383426,1.2134119275383426,0
2014-11-28,Min_Variance,-8.464423929323422e-4,0,1.2123848442427845,1.2134119275383426,-8.464423929322739e-4
2014-12-31,Min_Variance,0.02396228415951464,0,1.241436354391219,1.241436354391219,0
2015-01-30,Min_Variance,-0.011881754108040129,0,1.2266859128875607,1.241436354391219,-0.011881754108040219
2015-02-27,Min_Variance,-0.005034639920928443,0,1.2205099910200963,1.241436354391219,-0.016856573675405783
2015-03-31,Min_Variance,-0.0019892097774341375,0,1.218082140612503,1.241436354391219,-0.018812252191670736
2015-04-30,Min_Variance,0.009226484068601703,0,1.2293207560771127,1.241436354391219,-0.00975933906820995
2015-05-29,Min_Variance,-0.005111399388502339,0,1.2230372067162267,1.241436354391219,-0.01482085457696697
2015-06-30,Min_Variance,-0.007009598253040329,0,1.2144642072486254,1.241436354391219,-0.021726564593656017
2015-07-31,Min_Variance,0.003843091321851468,0,1.2191315041042017,1.241436354391219,-0.017966970443648148
2015-08-31,Min_Variance,0.009185472946289002,0,1.2303298035531196,1.241436354391219,-0.008946532618295922
2015-09-30,Min_Variance,-0.007415807094357705,0,1.2212059150675305,1.241436354391219,-0.016295993952593082
2015-10-30,Min_Variance,-0.004498214079331903,0,1.2157126694266103,1.241436354391219,-0.020720905162490786
2015-11-30,Min_Variance,0.014015091878364045,0,1.2327509941863155,1.241436354391219,-0.0069962186737818535
2015-12-31,Min_Variance,-0.0058471414368634796,0,1.225542924766874,1.241436354391219,-0.012802452230536469
2016-01-29,Min_Variance,-0.009788458031106213,0,1.2135467492824745,1.241436354391219,-0.022465593995288725
2016-02-29,Min_Variance,0.0018656537074097158,0,1.2158108072743885,1.241436354391219,-0.02064185330660538
2016-03-31,Min_Variance,0.017471060619610256,0,1.2370523115902565,1.241436354391219,-0.0035314277574160146
2016-04-29,Min_Variance,0.0040751421224052556,0,1.2420934755728368,1.2420934755728368,0
2016-05-31,Min_Variance,-0.008975010523417344,0,1.2309456735585025,1.2420934755728368,-0.008975010523417395
2016-06-30,Min_Variance,0.015016779237370211,0,1.2494305129915264,1.2494305129915264,0
2016-07-29,Min_Variance,0.015578067374949846,0,1.2688942257032267,1.2688942257032267,0
2016-08-31,Min_Variance,-0.002422053065176862,0,1.265820896554477,1.2688942257032267,-0.0024220530651768396
2016-09-30,Min_Variance,2.2399409439080717e-5,0,1.2658492501950154,1.2688942257032267,-0.002399707908296161
2016-10-31,Min_Variance,0.02213205505824191,0,1.2938650954957658,1.2938650954957658,0
2016-11-30,Min_Variance,-7.4062929711427375e-6,0,1.2938555127518034,1.2938650954957658,-7.406292971117183e-6
2016-12-30,Min_Variance,0.010641009794208844,0,1.3076234419352866,1.3076234419352866,0
2017-01-31,Min_Variance,0.0013910244689768537,0,1.3094423781392261,1.3094423781392261,0
2017-02-28,Min_Variance,0.012609658464140873,0,1.3259539993060343,1.3259539993060343,0
2017-03-31,Min_Variance,0.013402218427997223,0,1.34372472443021,1.34372472443021,0
2017-04-28,Min_Variance,0.011499717571639523,0,1.3591771792551868,1.3591771792551868,0
2017-05-31,Min_Variance,0.0043035040124395595,0,1.3650264036997277,1.3650264036997277,0
2017-06-30,Min_Variance,0.005150136108284205,0,1.372056475470183,1.372056475470183,0
2017-07-31,Min_Variance,0.005127176012480419,0,1.379091250518982,1.379091250518982,0
2017-08-31,Min_Variance,0.01404467594810839,0,1.3984601402353927,1.3984601402353927,0
2017-09-29,Min_Variance,-0.008982034456324159,0,1.3858991230700024,1.3984601402353927,-0.008982034456324197
2017-10-31,Min_Variance,2.0352309309388172e-4,0,1.3861811855462458,1.3984601402353927,-0.00878033941466507
2017-11-30,Min_Variance,0.005316507690847409,0,1.3935508284801104,1.3984601402353927,-0.00351051246584401
2017-12-29,Min_Variance,0.011676261579149928,0,1.4098222924772854,1.4098222924772854,0
2018-01-31,Min_Variance,0.006452366014682712,0,1.4189189819240078,1.4189189819240078,0
2018-02-28,Min_Variance,-0.01207942927979335,0,1.4017792504281004,1.4189189819240078,-0.01207942927979334
2018-03-30,Min_Variance,-3.529464068049211e-4,0,1.4012844974785281,1.4189189819240078,-0.012428112295437667
2018-04-30,Min_Variance,0.009027477811288258,0,1.4139345621868176,1.4189189819240078,-0.0035128289921328034
2018-05-31,Min_Variance,-0.01611020565462023,0,1.3911557856078127,1.4189189819240078,-0.01956644224926012
2018-06-29,Min_Variance,-0.005051008895117234,0,1.3841290453602138,1.4189189819240078,-0.024518620870530618
2018-07-31,Min_Variance,-0.00885605667852571,0,1.37187112008411,1.4189189819240078,-0.0331575392529476
2018-08-31,Min_Variance,0.015955089591003467,0,1.3937594467123622,1.4189189819240078,-0.017731481171342208
2018-09-28,Min_Variance,-0.00318740166790579,0,1.3893169755272519,1.4189189819240078,-0.02086236548658794
2018-10-31,Min_Variance,-0.0067801000539175005,0,1.379897267426571,1.4189189819240078,-0.027501016615144983
2018-11-30,Min_Variance,0.023618617239096956,0,1.4124885328151948,1.4189189819240078,-0.004531935361167334
2018-12-31,Min_Variance,0.010481705810825198,0,1.427293822077328,1.427293822077328,0
2019-01-31,Min_Variance,-0.007080854667783156,0,1.4171873619549737,1.427293822077328,-0.007080854667783056
2019-02-28,Min_Variance,0.009818173624693966,0,1.4311015535333698,1.4311015535333698,0
2019-03-29,Min_Variance,-0.0037852541198863695,0,1.4256844704818816,1.4311015535333698,-0.0037852541198864845
2019-04-30,Min_Variance,0.0073355728308649405,0,1.4361426827489345,1.4361426827489345,0
2019-05-31,Min_Variance,0.013345812968495132,0,1.4553091743889746,1.4553091743889746,0
2019-06-28,Min_Variance,0.00538704334030398,0,1.4631489879849502,1.4631489879849502,0
2019-07-31,Min_Variance,0.0013768183305393963,0,1.465163478331918,1.465163478331918,0
2019-08-30,Min_Variance,0.02142626000609943,0,1.4965564519700987,1.4965564519700987,0
2019-09-30,Min_Variance,-0.008472308558641995,0,1.4838771639335815,1.4965564519700987,-0.00847230855864201
2019-10-31,Min_Variance,-0.001390122663865375,0,1.4818143926576053,1.4965564519700987,-0.009850653674364662
2019-11-29,Min_Variance,5.705695480997692e-4,0,1.4826598708259915,1.4965564519700987,-0.009285704609280482
2019-12-31,Min_Variance,0.014947515480492559,0,1.5048219521974682,1.5048219521974682,0
2020-01-31,Min_Variance,-0.015896265756642325,0,1.4809009025289077,1.5048219521974682,-0.01589626575664245
2020-02-28,Min_Variance,0.0049539305279413925,0,1.4882371827188017,1.5048219521974682,-0.011021084224913128
2020-03-31,Min_Variance,0.012819815654821872,0,1.507316109051908,1.507316109051908,0
2020-04-30,Min_Variance,0.013261463159048453,0,1.5273053261011402,1.5273053261011402,0
2020-05-29,Min_Variance,-0.015886140426783994,0,1.5030423392161223,1.5273053261011402,-0.01588614042678406
2020-06-30,Min_Variance,0.003912579290087783,0,1.5089231115446644,1.5273053261011402,-0.012035716920729524
2020-07-31,Min_Variance,0.012225724601916786,0,1.527370789951877,1.527370789951877,0
2020-08-31,Min_Variance,0.004399139170094998,0,1.5340899066212133,1.5340899066212133,0
2020-09-30,Min_Variance,0.008608902210157922,0,1.5472967366089054,1.5472967366089054,0
2020-10-30,Min_Variance,-0.004221757415776652,0,1.5407644251367199,1.5472967366089054,-0.004221757415776601
2020-11-30,Min_Variance,0.010125675435582463,0,1.556365705628346,1.556365705628346,0
2020-12-31,Min_Variance,5.798722490006554e-4,0,1.5572681989103363,1.5572681989103363,0
2021-01-29,Min_Variance,6.524057259830537e-4,0,1.5582841696001968,1.5582841696001968,0
2021-02-26,Min_Variance,0.0056148003563275,0,1.5670336241109275,1.5670336241109275,0
2021-03-31,Min_Variance,-0.006462301693560436,0,1.5569069800679693,1.5670336241109275,-0.006462301693560411
2021-04-30,Min_Variance,0.0029704064982417414,0,1.561531626678721,1.5670336241109275,-0.00351109085826298
2021-05-31,Min_Variance,0.004440260346130404,0,1.568465233639891,1.568465233639891,0
2021-06-30,Min_Variance,0.01229504715274437,0,1.5877495876449337,1.5877495876449337,0
2021-07-30,Min_Variance,0.005192773503316533,0,1.595994411633558,1.595994411633558,0
2021-08-31,Min_Variance,0.00895933692098003,0,1.6102934632913843,1.6102934632913843,0
2021-09-30,Min_Variance,0.0070686300907890276,0,1.6216760321210064,1.6216760321210064,0
2021-10-29,Min_Variance,0.004171843754916251,0,1.628441411148108,1.628441411148108,0
2021-11-30,Min_Variance,0.001069834704703063,0,1.63018357428433,1.63018357428433,0
2021-12-31,Min_Variance,0.005703737823464004,0,1.639481713996165,1.639481713996165,0
2022-01-31,Min_Variance,0.0028106488928518474,0,1.6440897214604593,1.6440897214604593,0
2022-02-28,Min_Variance,0.016533252489354465,0,1.6712718719405175,1.6712718719405175,0
2022-03-31,Min_Variance,0.004911455686540021,0,1.6794802496797139,1.6794802496797139,0
2022-04-29,Min_Variance,0.015481220890347999,0,1.7054806544059826,1.7054806544059826,0
2022-05-31,Min_Variance,0.008224735311174323,0,1.7195077813668003,1.7195077813668003,0
2022-06-30,Min_Variance,0.005822267002426941,0,1.7295192147826688,1.7295192147826688,0
2022-07-29,Min_Variance,6.002189480839243e-4,0,1.7305573049864564,1.7305573049864564,0
2022-08-31,Min_Variance,0.004111294050024991,0,1.7376721349376745,1.7376721349376745,0
2022-09-30,Min_Variance,-0.008029418287601061,0,1.723719638519551,1.7376721349376745,-0.00802941828760113
2022-10-31,Min_Variance,0.008445298917233003,0,1.7382769661163535,1.7382769661163535,0
2022-11-30,Min_Variance,0.0051414142185422455,0,1.7472141680257085,1.7472141680257085,0
2022-12-30,Min_Variance,0.009542243541769904,0,1.7638865111366406,1.7638865111366406,0
2023-01-31,Min_Variance,0.0051206311693871,0,1.772918723384828,1.772918723384828,0
2023-02-28,Min_Variance,0.010579796532989735,0,1.7916758427477675,1.7916758427477675,0
2023-03-31,Min_Variance,0.010162984319053464,0,1.8098846162424398,1.8098846162424398,0
2023-04-28,Min_Variance,0.010679717453139623,0,1.829213672566693,1.829213672566693,0
2023-05-31,Min_Variance,-0.010463148495502294,0,1.8100743382806246,1.829213672566693,-0.010463148495502284
2023-06-30,Min_Variance,-6.857162418920308e-4,0,1.8088331409078335,1.829213672566693,-0.01114168998652965
2023-07-31,Min_Variance,0.014066585751899934,0,1.8342772473952922,1.8342772473952922,0
2023-08-31,Min_Variance,0.008841204279961731,0,1.8504944672455999,1.8504944672455999,0
2023-09-29,Min_Variance,-0.004554018542014955,0,1.8420672811298673,1.8504944672455999,-0.004554018542014965
2023-10-31,Min_Variance,-0.010142653804603202,0,1.8233838304125802,1.8504944672455999,-0.014650482513126836
2023-11-30,Min_Variance,0.024857084618942708,0,1.8687078365779575,1.8687078365779575,0
2023-12-29,Min_Variance,0.016761699155660732,0,1.900030555144503,1.900030555144503,0
2024-01-31,Min_Variance,-0.017962301056498632,0,1.865901634296451,1.900030555144503,-0.01796230105649873
2024-02-29,Min_Variance,-0.00941835405540558,0,1.8483279120720872,1.900030555144503,-0.02721147980090433
2024-03-29,Min_Variance,-0.0021662222686340657,0,1.8443240229892188,1.900030555144503,-0.029318755956031162
2024-04-30,Min_Variance,0.001816402912204169,0,1.8476740585156244,1.900030555144503,-0.02755560771752782
2024-05-31,Min_Variance,-0.0013342650121113773,0,1.845208771665561,1.900030555144503,-0.028853106246374337
2024-06-28,Min_Variance,-0.0013077111085921767,0,1.8427957716571821,1.900030555144503,-0.030123085827410776
2024-07-31,Min_Variance,-0.0025427358451711912,0,1.8381100287932597,1.900030555144503,-0.032589226622481336
2024-08-30,Min_Variance,0.012427309749567074,0,1.8609527914748591,1.900030555144503,-0.020566913286650695
