strategy,Sharpe_i,alpha,s,rho,Sharpe_ann
Equal_Weight,0.7055156229302441,0.4950284001725435,1.0218631893977643,0.8305875745601952,2.443977808897577
Equal_Weight,0.8210177381783409,0.7957202244359753,1.1645690776277795,0.7195157189154997,2.8440888728803366
Equal_Weight,0.6719367117905329,0.24634356186587275,0.8903365195265632,0.785796427517198,2.3276570485839367
Equal_Weight,0.6160475064854936,0.14009334473953983,1.0347379926599158,0.7571345180738717,2.1340511622179843
Equal_Weight,0.5811238387722419,0.242042128602252,1.0339041898986163,0.8341510107740759,2.013072028485975
Equal_Weight,0.6640390179762979,0.04509828522231356,1.0160287498642595,0.9277479113312438,2.300298634686182
Equal_Weight,0.6997702407873516,0.05377275788144689,1.0311840612272782,0.7192061824258417,2.4240752213368
Equal_Weight,0.6518975356416477,0.19005101433850097,1.0234121718288156,0.9183832922484726,2.2582393061205535
Equal_Weight,0.665647608157177,0.23638115034250323,0.9721050214825512,0.946833300543949,2.30587095452986
Equal_Weight,0.6220682962884346,0.04148925075771328,1.0353076854498813,0.8321529373060912,2.1549077898987576
Equal_Weight,0.6931016985154013,0.17727165997796326,0.8258646697986645,0.9220999312819912,2.4009747132819226
Equal_Weight,0.7120710503032677,0.5307066379060543,0.8650933692054922,0.769644404691644,2.4666864754483866
Equal_Weight,0.6688430089659092,0.11041265075781924,1.0266658202407404,0.7487000090302899,2.3169401476324016
Equal_Weight,0.662320490268571,0.431653599405506,0.978184132350404,0.722288408060558,2.294345480078186
Equal_Weight,0.7078543040512771,0.21313421846929093,0.9301621084102232,0.7305646335240453,2.4520792379462404
Equal_Weight,0.6332423172314939,0.3842506117930718,1.0954853365916184,0.7344293612288311,2.1936157338951925
Equal_Weight,0.6591675546651664,0.25416427871476915,1.0105042785531944,0.8117720736190677,2.283423390762007
Equal_Weight,0.5927139552015743,0.29358130420765893,0.964079187848124,0.8461685478221626,2.05322136952846
Equal_Weight,0.6967238169254877,0.49686047357914537,1.046511354661047,0.7908587890677153,2.413522099516523
Equal_Weight,0.5434807955772416,0.4584443325942169,0.972293179920682,0.8383289852179587,1.8826727017554743
Equal_Weight,0.6961200274226725,0.4130244271321867,1.0570484387774273,0.8733006009599193,2.411430511324618
Equal_Weight,0.5793907510244684,0.118175713480253,0.9888125004802968,0.9631050034658984,2.0070684364197375
Equal_Weight,0.7448498866058155,0.363548450198845,0.8720297980300797,0.9478871992090716,2.5802356952263787
Equal_Weight,0.5847525549182134,0.25127167879934564,0.9895571233180948,0.9176567196846008,2.0256422699481114
Equal_Weight,0.6155687934020466,0.4076145386826232,0.9296674949184344,0.7443374840077013,2.1323928514524284
Equal_Weight,0.5980807170892951,0.1257130522073503,0.9916176321300404,0.9092835871269926,2.0718123780517734
Equal_Weight,0.649851145036062,0.05954703330897062,0.8156923723450559,0.8825925944838673,2.2511504011185415
Equal_Weight,0.6638701171194448,0.6245134725824114,1.0248047712051338,0.9533929295605048,2.299713544955159
Equal_Weight,0.5830130941317688,0.4687758656852039,0.9627782362290392,0.7028125639539211,2.01961660102832
Equal_Weight,0.5938966489879044,0.04664509585423981,1.0218152146342967,0.9077620991738512,2.0573183409838998
Equal_Weight,0.6245844646708698,0.5480437514140278,0.953277364728113,0.930408166605048,2.16362405285631
Equal_Weight,0.7052371528786194,0.4004081116425882,1.0160826042757316,0.8797134974272922,2.443013160341977
Equal_Weight,0.600028962366599,0.05961648288944683,0.993989001402938,0.9748848107410596,2.0785612976635663
Equal_Weight,0.6454636222172603,0.25769810390487863,1.0450768354253317,0.7746733985841274,2.2359515762354767
Equal_Weight,0.6269802411893631,0.3801095379527901,0.8578482642778649,0.7923822846962139,2.1719232661635317
Equal_Weight,0.6652564088155609,0.34105481581158265,1.0399020948949718,0.727074901969172,2.3045158002587267
Equal_Weight,0.6601744268134718,0.06495093612138166,1.1097148677157698,0.7403236567042768,2.286911298197189
Equal_Weight,0.6866227018907003,0.2138082752337059,0.7851782284430625,0.7486750682583079,2.3785308106098237
Equal_Weight,0.6394148707772792,0.3072921155149422,1.0487161285553686,0.9629426713567228,2.2149980866026713
Equal_Weight,0.6204791189776206,0.2103906706479375,1.1614525422095112,0.7997415396617725,2.1494027182096267
Equal_Weight,0.6281797812775635,0.14951210863650946,1.0446506280445664,0.9922570349182932,2.176078594920489
Equal_Weight,0.7402698773280865,0.6100950940035986,1.0787652476403404,0.9655272313393652,2.5643700776900515
Equal_Weight,0.7001328247282982,0.15882446738024053,1.0381798656253138,0.7718968028435483,2.425331248952256
Equal_Weight,0.6808942835504526,0.17610106992571056,1.1868796336420704,0.9396645727334544,2.358686987385187
Equal_Weight,0.6046395773222102,0.4764876071538419,1.107345955580212,0.9031404040986672,2.0945329363780774
Equal_Weight,0.6740350653974811,0.4360877928965247,0.9877351455344896,0.7986626499332488,2.3349259587028963
Equal_Weight,0.6053317211587332,0.0783043458936847,0.9932630515728098,0.7501382519025355,2.0969305929600845
Equal_Weight,0.7074149938741308,0.3145938321080113,1.0796896237111084,0.8624508216511457,2.450557422852041
Equal_Weight,0.7242148064686893,0.11728483967174495,1.030572124289351,0.7454260910861193,2.5087536807948627
Equal_Weight,0.7751408519206243,0.25645854460110434,0.9108532210091494,0.8615857972996309,2.68516667709749
Equal_Weight,0.6837250844435074,0.235605078311919,0.9503221826743224,0.8856688970467076,2.3684931693309514
Equal_Weight,0.629468375822908,0.14031673675607373,0.9559698944896592,0.7115559473168105,2.180542417366275
Equal_Weight,0.7145261362971089,0.30431668692001174,1.345599246441052,0.912610914488323,2.4751911428049542
Equal_Weight,0.6415420480620411,0.3455078699518081,1.0025182399517194,0.854160194681026,2.2223668448704994
Equal_Weight,0.6908330022141755,0.11830117538490284,0.9764275297176944,0.9718051427742468,2.393115718760589
Equal_Weight,0.705420875700703,0.15664214067166604,0.9488459115318274,0.7897650280967354,2.4436495948666943
Equal_Weight,0.7083216785392815,0.2900884447228493,0.9628964651946056,0.7274539823411033,2.4536982706650106
Equal_Weight,0.5772713137023333,0.07961455429212355,0.909998756706366,0.8193959000054747,1.9997264901689462
Equal_Weight,0.6483845089250511,0.2800277027944951,0.9749633814646758,0.7058206641580909,2.246069824597569
Equal_Weight,0.6722895928797044,0.5627337331283999,0.9962301412910616,0.9228889626450836,2.328879464534887
Equal_Weight,0.5266908143462494,0.17925489191964597,0.9808036886071692,0.9345294062513858,1.8245105006550617
Equal_Weight,0.6595055583719326,0.33904671961004484,0.794222290301123,0.7157175385626032,2.2845942699485384
Equal_Weight,0.6126019099366106,0.21681702188288557,0.9938815236077496,0.827435821457766,2.122115265647886
Equal_Weight,0.6665550162639172,0.26408901270856516,1.1309634952039511,0.7219649760518223,2.309014308418008
Equal_Weight,0.6013092809655878,0.05781079611339997,1.0883105441645606,0.793839765433222,2.082996451390214
Equal_Weight,0.5777180001516998,0.06688552017000984,0.998734124224094,0.7964109861059114,2.001273857419657
Equal_Weight,0.5965650774888043,0.15300306183187246,0.9380314606385296,0.7316731782164424,2.0665620484637466
Equal_Weight,0.5803284062792574,0.10228450533166084,0.9582482337632025,0.8047693093074485,2.0103165695022946
Equal_Weight,0.6232932603339019,0.25736044352741544,0.9258628933173731,0.8843550364486873,2.1591511898271465
Equal_Weight,0.5873791603564835,0.30493783814229813,0.8606209618610264,0.813686918001622,2.0347410980891527
Equal_Weight,0.5401879528409026,0.27402074232705,1.042958821955292,0.7811278078239411,1.8712659599141277
Equal_Weight,0.6662491309293862,0.1960994808063053,0.927835560548937,0.7030713682062923,2.307954690536612
Equal_Weight,0.6932568054882875,0.3089265832351675,1.0448228573277751,0.7018961204681545,2.4015120195972166
Equal_Weight,0.6858982415224191,0.5670926229589008,0.9227651452190664,0.7878516715718433,2.3760212062779575
Equal_Weight,0.6400591236299731,0.05286048265534261,0.982111917492935,0.901028808648698,2.2172298439502454
Equal_Weight,0.5939168244021344,0.12035942508423998,0.9818335732709784,0.9579548131208866,2.05738823066892
Equal_Weight,0.5813579703295382,0.20636570318668365,0.8708730355741621,0.7153979333816096,2.01388308399176
Equal_Weight,0.6613731506956031,0.3715277273554029,1.0202359577476927,0.8599253917345777,2.2910637995333842
Equal_Weight,0.6848788627319939,0.34766176785445774,1.17258562766641,0.8721249791095034,2.3724899745636088
Equal_Weight,0.7594371473477384,0.4761327115020764,1.0165858688745864,0.7516639365348965,2.630767448722909
Equal_Weight,0.6688931403868835,0.06167203932562792,1.0945809798818382,0.710441691474989,2.317113807968768
Equal_Weight,0.6923061981316084,0.325167098337844,1.0679033620641958,0.8151187137234955,2.398219019117583
Equal_Weight,0.685423892439063,0.06864115312520765,0.8629225083146139,0.9162601758027448,2.3743780128521643
Equal_Weight,0.5676289726800564,0.215299291461292,0.9934364635672976,0.8677163414657116,1.9663244410599676
Equal_Weight,0.6289006252362759,0.07875426125741368,0.9450595319281184,0.7404038446256891,2.1785756716421267
Equal_Weight,0.5482920508016949,0.47505936534177584,0.9225138145548084,0.7975703673902899,1.8993393787493429
Equal_Weight,0.668671462466349,0.37779536508029227,1.0067680917093689,0.7589511573547497,2.3163458931262038
Equal_Weight,0.6808727427343421,0.02861473168156951,0.92552621198971,0.8627252316102385,2.358612367809307
Equal_Weight,0.5625429509878433,0.15114267093644498,1.0540203851373455,0.8167399091646075,1.9487059451013466
Equal_Weight,0.6475036715368652,0.4279297802452986,0.8781859564531037,0.7250110113527626,2.2430185143784804
Equal_Weight,0.5730671464792263,0.19244840194382212,1.1480809922897626,0.8583121542818843,1.985162827701072
Equal_Weight,0.5812310510133785,0.0203818098550849,0.9401547019918216,0.8548848117468879,2.013443422583659
Equal_Weight,0.680644622267717,0.25076571308323103,1.117483646340239,0.8089931051712482,2.3578221353324254
Equal_Weight,0.8211438829036032,0.3652513069864654,0.9219790910518544,0.876221809326671,2.8445258510268587
Equal_Weight,0.6609647826550533,0.10979462278558974,0.94323587270467,0.8841252006124705,2.289649171144545
Equal_Weight,0.6563045989072079,0.2216815068208872,0.97289692285945,0.7532640711171552,2.273505821096795
Equal_Weight,0.6614426462651862,0.49740047544579474,0.99929764775549,0.7069502181606366,2.291304539248222
Equal_Weight,0.6245487075260272,0.28691633876316425,0.952305044788622,0.718665676168166,2.1635001864731076
Equal_Weight,0.6195490201514386,0.31464969447242913,0.8523106717714202,0.8369700271869078,2.146180761363612
Equal_Weight,0.6913701477386719,0.05325496023275497,0.9844450795721448,0.9831699664937332,2.394976445439561
Equal_Weight,0.5592670923333464,0.09246034721931336,1.0099638733731922,0.9394682829501108,1.9373580378453408
Equal_Weight,0.6375896024414845,0.14852381971736173,1.0497515823446792,0.7385185498045757,2.2086751716125854
Equal_Weight,0.5418112390908303,0.22377609469859308,1.0328196000423575,0.9420886252773926,1.8768891884343333
Equal_Weight,0.6705864048376249,0.12247915722048323,0.9738352870065496,0.7174375805305316,2.322979448087436
Equal_Weight,0.7130653160526421,0.1738448346014713,0.9166516352486532,0.8666577137308196,2.4701307130366708
Equal_Weight,0.6661095044792545,0.29318717656587334,0.9390418864991612,0.7663664516294375,2.307471010325195
Equal_Weight,0.6428524491789809,0.30538678504462424,1.148986110368996,0.9805944909574464,2.2269062074961687
Equal_Weight,0.590831740896317,0.17461931411290818,1.030757605176365,0.8509480958571658,2.0467011879135826
Equal_Weight,0.6755074560685979,0.29730618029453587,0.995089178951673,0.9839392932597548,2.3400264696048256
Equal_Weight,0.6718756449437246,0.21532309191911825,0.8764087880277447,0.8860290413722396,2.327445506821277
Equal_Weight,0.6322952341942626,0.3751449745973215,0.9674988163260676,0.7177553858375176,2.19033494201625
Equal_Weight,0.6482889052642222,0.4034997330666952,0.9218077531638724,0.7501743091037496,2.245738643801679
Equal_Weight,0.5792657165587752,0.1492333868015053,1.1263903248767768,0.9304564615245908,2.006635304325182
Equal_Weight,0.589168277407415,0.12867721360997872,1.050829198386739,0.8279856995912268,2.0409387813549547
Equal_Weight,0.5611286465550341,0.03924079847223833,1.0477199837552813,0.7914011772722005,1.9438066508313558
Equal_Weight,0.6801171917921401,0.18250358937598535,0.98336520157659,0.9113502975553274,2.3559950625701065
Equal_Weight,0.587138418947568,0.1274820690398535,1.1585388548522242,0.9386875472962856,2.033907145385698
Equal_Weight,0.6735507196313528,0.30033814336213926,0.9897738326763312,0.8281456677243113,2.333248135752166
Equal_Weight,0.7846288807949816,0.1335067970777036,0.8359464023320926,0.8269178734859451,2.7180341732456244
Equal_Weight,0.6254592099672064,0.1382587614700775,0.9919868555606834,0.7114151326706633,2.1666542594501834
Equal_Weight,0.689518264059043,0.07727380870230133,1.0718102932621534,0.8969858828000724,2.3885613321939116
Equal_Weight,0.6532499195239638,0.3805244861489075,1.042869192205939,0.833336700219661,2.262924101311571
Equal_Weight,0.7117430051316793,0.01141191690620821,0.9307630176892676,0.9887845686869696,2.4655500936396493
Equal_Weight,0.6014687443518623,0.06175357957181468,0.9369388531786188,0.7261349415872246,2.0835488487641634
Equal_Weight,0.7101377848896175,0.2956259934385295,1.1585844059381525,0.9661345994099976,2.459989447606471
Equal_Weight,0.7078738287689313,0.29485755929607377,0.961552648106909,0.8458213807782158,2.452146873552201
Equal_Weight,0.7158232387213942,0.4442615174366122,1.033409976506023,0.7359139876672998,2.47968443740792
Equal_Weight,0.5550258815458634,0.3613750540551358,1.092759026661022,0.9065722847357393,1.9226660527062813
Equal_Weight,0.5673694408505748,0.1956501963186523,0.9088001606979296,0.8018050423357636,1.9654253964302808
Equal_Weight,0.6658324898729028,0.39081414960293376,0.92133190931165,0.9229740680195392,2.306511403579915
Equal_Weight,0.6275383477727958,0.2472761563097226,0.8543976651417824,0.8577302308753132,2.17385660408062
Equal_Weight,0.673177457870563,0.6129207938322955,1.1177994665187183,0.7354098891839385,2.331955119083745
Equal_Weight,0.6968133925002884,0.5076966976831165,0.9842525683899456,0.8683395368047058,2.413832398409867
Equal_Weight,0.6724623249168953,0.4356818362888781,0.9624128779415796,0.7708904120372608,2.3294778258639064
Equal_Weight,0.5645218069096979,0.1729014969412303,0.8862351634823663,0.72116938829422,1.9555609030963679
Equal_Weight,0.6830507474851186,0.25197209024682193,0.980477899934026,0.998271552589722,2.3661571975842497
Equal_Weight,0.6158379100364089,0.2112314662524452,0.8224331059620095,0.7873861531727016,2.133325098820183
Equal_Weight,0.7089713255790746,0.12528898442780012,1.0636198694603278,0.9217720637796448,2.455948714024827
Equal_Weight,0.6004477269687274,0.07930672143510883,0.8364684970537108,0.793262348556891,2.080011940798162
Equal_Weight,0.6794439774378176,0.2655508814461853,0.9518865104461732,0.8427331627113744,2.353662979637964
Equal_Weight,0.6687201841133157,0.17797051848303444,0.9824863127804614,0.8499398209387437,2.3165146698621535
Equal_Weight,0.6849106294606558,0.2029106909547983,0.892891946531165,0.9715461881365628,2.372600017739674
Equal_Weight,0.6872054211438283,0.4745571967891976,1.001725122652315,0.9324132864596322,2.380549409315756
Equal_Weight,0.5956718834241418,0.15297136187077573,0.9860594076051102,0.9529531862121076,2.063467933461718
Equal_Weight,0.5958494015266111,0.16195091300178224,1.000813476807082,0.8266586736775934,2.064082874207198
Equal_Weight,0.5813231098577188,0.1608828215223283,0.8821983689744722,0.7391414462588727,2.013762323775026
Equal_Weight,0.6389333342280553,0.43622302876713775,1.0246472499767656,0.95361721762456,2.213329995064757
Equal_Weight,0.5695441008770046,0.2067550587419587,1.032742930944205,0.9507218777667732,1.9729586397402117
Equal_Weight,0.6976617877834257,0.380451897852988,1.070027733829068,0.9535656241467224,2.4167713258804584
Equal_Weight,0.6462929603947937,0.35750277769088123,0.9324352280942056,0.8449790380662308,2.2388244879557653
Equal_Weight,0.6056759232486955,0.13496584173485895,0.9127574524764036,0.7558648169739172,2.0981229439758566
Equal_Weight,0.6388968863600094,0.14344843815028893,0.9590547256337472,0.9901564359664916,2.213203735946191
Equal_Weight,0.6629096058499243,0.41369116952382035,1.3228108387159794,0.8637779497541487,2.296386236315055
Equal_Weight,0.5348182781794881,0.5238559353175102,0.9010674447916176,0.7142727391561493,1.8526648612467576
Equal_Weight,0.6672901331847033,0.2227578828068582,0.9801578334445554,0.7324073997559025,2.311560828130618
Equal_Weight,0.6612779715650747,0.385550236805706,0.9970831390301904,0.7519325379747896,2.2907340893535935
Equal_Weight,0.6903427724880428,0.09186564685085973,0.8791344052337995,0.8413941232254729,2.3914175131745044
Equal_Weight,0.6874225331582395,0.13748014919104112,0.828818139863003,0.9206247763242572,2.381301507395544
Equal_Weight,0.6414892069901654,0.216025582413244,0.8697457369548812,0.7094804803840815,2.222183798028069
Equal_Weight,0.6822522355392654,0.26415321923516644,0.9751692019784436,0.94525147608947,2.363391071062913
Equal_Weight,0.6525203264301743,0.2999015557933926,1.0013363981175014,0.9849473116220906,2.2603967166969814
Equal_Weight,0.513583672704367,0.14222126926188638,0.93467297028987,0.8754264625487849,1.7791060301235775
Equal_Weight,0.5744312897834374,0.08930255623275263,1.0249033443252964,0.9396695689763874,1.989888358724469
Equal_Weight,0.689381603495329,0.4609285264648775,0.9732722505685228,0.703592061670497,2.388087926114424
Equal_Weight,0.699981390093241,0.18712057626860257,0.8932497556231808,0.8035520917735993,2.4248066639883668
Equal_Weight,0.665077400153714,0.3227261102776205,1.0353291613596285,0.7381869631819427,2.303895696064099
Equal_Weight,0.6390908170785776,0.5614979246561257,0.8973309360535155,0.9416210202034564,2.213875531661608
Equal_Weight,0.6446045908421538,0.11481004904393333,1.0128218911136253,0.9369526473572478,2.232975804261516
Equal_Weight,0.6171686960264977,0.1906414717037151,0.8294901171493179,0.9712766961893068,2.1379350767178527
Equal_Weight,0.7099677758108707,0.0384698531988845,0.975690420235491,0.8943453598534689,2.4594005188821964
Equal_Weight,0.6622161028194691,0.42650827804013713,0.8902435373365477,0.8036255235318094,2.293983871347152
Equal_Weight,0.6871764190264019,0.1783453986644437,0.9817521738896284,0.9564545922912656,2.380448943033937
Equal_Weight,0.7074508598641455,0.4017431833763781,1.0285525221589071,0.7713250862201675,2.4506816662859796
Equal_Weight,0.656655090449283,0.08886010007857287,0.956215775963544,0.9879742068471388,2.2747199594137895
Equal_Weight,0.6530066390722695,0.1596417004769964,0.9132689727279713,0.7222952108830213,2.2620813531059256
Equal_Weight,0.5961983639914168,0.3136117567848951,1.037105467504888,0.9970476414775477,2.0652917156451536
Equal_Weight,0.6880140669546275,0.12173681931881963,1.1062786061107373,0.7732816834468395,2.38335064057502
Equal_Weight,0.6088809372755534,0.12658780734324523,0.8987459960218708,0.9798852759180592,2.109225438242834
Equal_Weight,0.6733727395893448,0.04162792835094368,1.1024082126745678,0.9819048527395352,2.332631594801184
Equal_Weight,0.6557618239327311,0.4777025874252413,1.0396863749878815,0.966502039693296,2.2716255934310534
Equal_Weight,0.6911614044823284,0.10414652992173257,1.0950688560557345,0.7066649249289184,2.3942533375881125
Equal_Weight,0.6474520738691512,0.1942806623420732,1.104700274972424,0.88465143409557645,2.2428397748144153
Equal_Weight,0.7067743483053408,0.29803536460870167,0.972619476446715,0.9423514917492868,2.448338161502465
Equal_Weight,0.6829965281705799,0.5645434996098934,1.116613868860052,0.7281839538365602,2.3659693763691845
Equal_Weight,0.5559582127436571,0.12941071428066056,0.9885149167565632,0.758691651886329,1.9258957427144017
Equal_Weight,0.629669037654637,0.07491464134266843,1.1555604979677714,0.7742882676655426,2.1812375303416633
Equal_Weight,0.7573996689312221,0.413473268107725,1.1176113074949932,0.8429147725692019,2.623709416449447
Equal_Weight,0.6777534463094282,0.32749582393427756,0.9210920736391222,0.9595361199928448,2.3478068080256698
Equal_Weight,0.5784451881486781,0.03778397178730269,1.1568691228546273,0.8276649285573512,2.003792910534498
Equal_Weight,0.5932122724662628,0.14265702999185997,0.861141266792842,0.9783540011150762,2.0549475911699187
Equal_Weight,0.6497065252489803,0.34027778319498303,0.8892678291189915,0.9130293089197948,2.2506494234805308
Equal_Weight,0.6342875952649276,0.28799008691547273,1.0068078822318478,0.956782553740777,2.197236683219078
Equal_Weight,0.6506004086428956,0.17456779421682617,0.9594804245474036,0.8996069292770699,2.2537459263891377
Equal_Weight,0.6902883242735729,0.1861900681123195,0.7974905298220815,0.7315695194993168,2.391228899026818
Equal_Weight,0.581533370443045,0.1965498882546763,1.0302298432489023,0.8377146027516573,2.0144906878082542
Equal_Weight,0.7144714377579376,0.16262806908456312,0.9795956113879476,0.8079561343183741,2.4750016615070654
Equal_Weight,0.6792960095940213,0.35969909822403195,1.113256944979017,0.9238089067628608,2.3531504039912807
Equal_Weight,0.655552298649537,0.31745841557212856,1.080871507257435,0.7157113075256347,2.2708997765591286
Equal_Weight,0.6939300689901027,0.18667909912230632,0.8702196493324208,0.9017147975042462,2.403844272781268
Equal_Weight,0.6100466560070174,0.23713087494234833,1.1643881862664884,0.853527862438932,2.113263606383295
Equal_Weight,0.6798651791495006,0.3830305343819975,0.9393164465680166,0.9827210932271556,2.355122065167704
Equal_Weight,0.6282299765546117,0.04796107852739652,1.1344785568259883,0.7690399680519476,2.176252476460784
Equal_Weight,0.744573486740474,0.21971372609636391,0.8886554586304652,0.8221990434685722,2.5792782180064253
Equal_Weight,0.7909632982566276,0.44792139502043393,1.12014349690743,0.9667350052623078,2.739977239005469
Equal_Weight,0.7381220520763476,0.32399979313193367,1.1359897562309536,0.9228034918894992,2.5569297927664696
Equal_Weight,0.6537863575393484,0.22011031426252067,1.1324595125738528,0.7548370367381722,2.2647823771070863
Equal_Weight,0.7442864233526221,0.25232205356938564,0.8428939638346152,0.957510974863544,2.5782838012609206
Equal_Weight,0.6150860119592914,0.06536014411363987,1.1103463136336096,0.8936138413380832,2.130720447476821
Equal_Weight,0.6202073729765861,0.2320676028767728,0.8182555884682688,0.7661543674068525,2.148461362448536
Equal_Weight,0.6695463835553548,0.16391858211083984,1.083477939817464,0.8081171198748052,2.319376708683747
Equal_Weight,0.6616098779223627,0.3683495408141504,0.9627532905589576,0.8942832257132978,2.2918838467019493
Equal_Weight,0.6514773169483487,0.3721888731392947,1.1262280021516673,0.7688197083305567,2.2567836258663854
Equal_Weight,0.6722647995181332,0.45770443128410165,0.8640656487304896,0.9919919658219442,2.328793577811024
Equal_Weight,0.6606745391454782,0.07523543752362223,1.044691096372451,0.8840134706813843,2.2886437381342426
Equal_Weight,0.6595563642644084,0.10831422615785526,0.9638384297721868,0.8572077556978911,2.2847702667227225
Equal_Weight,0.6716775912698447,0.11631231741915111,1.0338844421715705,0.9015132946660742,2.3267594287697055
Equal_Weight,0.618624174511101,0.3255384362718888,1.137579118200561,0.8569023569347336,2.142977002087165
Equal_Weight,0.6588432857756135,0.22091638544356143,1.1157123533986186,0.7955407047644257,2.2823000903779675
Equal_Weight,0.7126887573436115,0.402954860955648,0.8531693361896181,0.8049038960598409,2.4688262754045236
Equal_Weight,0.5357127197491003,0.06091159101005392,0.9049895300989758,0.8732689351774752,1.8557632977326974
Equal_Weight,0.4984034691164042,0.24722739351237424,0.8659829151376726,0.8037508375942707,1.7265202623563958
Equal_Weight,0.589167729122575,0.5937718128700774,1.0163683427120194,0.7564900883706286,2.040936882040555
Equal_Weight,0.6654259454032626,0.12481963982670768,1.160261816355052,0.7893357754684984,2.305103092226009
Equal_Weight,0.6996227006574741,0.0569564203422242,1.0939314145423902,0.8538524001603947,2.423564127334594
Equal_Weight,0.6291833047542037,0.1894585927262292,0.9154157123325996,0.8481829481897876,2.179554902216747
Equal_Weight,0.6058305338265249,0.3879401037517351,0.8728600202964184,0.9449839077191428,2.098658530728233
Equal_Weight,0.5815562136752589,0.091702849418678,1.2531920249708186,0.8098974936641752,2.014569819085861
Equal_Weight,0.6399461376178357,0.3838382567602045,1.1249060490857343,0.8037618566537276,2.216838448923112
Equal_Weight,0.6472517408992865,0.3676093095208553,1.0336886786721575,0.9164689088007436,2.2421458010499418
Equal_Weight,0.672909773136254,0.3388974880958595,0.8167919338635145,0.986336313537322,2.3310278319632776
Equal_Weight,0.605941407368097,0.17569712281825534,0.9733823725480312,0.9843028619419784,2.099042607942669
Equal_Weight,0.5536043859947359,0.3017918193176947,1.1525101471547683,0.8653123664436861,1.9177418476717096
Equal_Weight,0.659445747317193,0.05336241047636746,0.8031960776846675,0.9351660892600192,2.2843870783772116
Equal_Weight,0.6633716538066098,0.4250346025128013,0.959185406450608,0.9658760478720068,2.29798681738808
Equal_Weight,0.6467744898212512,0.25823688139916734,1.1105538966535933,0.894731522235088,2.2404925548196934
Equal_Weight,0.648869797617092,0.3030550910994076,0.8305666820771481,0.7893774043302982,2.247750913939476
Equal_Weight,0.6596562125911233,0.1070533154287488,0.8529589869770091,0.7956884880550206,2.285116151472564
Equal_Weight,0.6654767071905853,0.250793977713194,0.8763462622279212,0.781387985451147,2.305278936215461
Equal_Weight,0.6092878533696185,0.27938977999195413,0.9787547406742928,0.7149975183419883,2.110635036941511
Equal_Weight,0.6155148836479111,0.46796830334688394,0.8869207639881377,0.7712880096398294,2.1322061025860557
Equal_Weight,0.6736935706610638,0.13457797334708962,1.1280313352257207,0.784559229761362,2.333742986234912
Equal_Weight,0.7035151466214643,0.4202565554884044,1.0383362217923784,0.9195004638750106,2.4370479556852884
Equal_Weight,0.7113280930346251,0.16769621397590273,1.0221274812727472,0.7529803447425365,2.4641127959741036
Equal_Weight,0.6703824937810957,0.5228666788953743,0.9254753088583176,0.9632557205623016,2.3222730794671693
Equal_Weight,0.6692580661723406,0.31292810946129657,1.025402978905034,0.8682185786077752,2.3183779479715754
Equal_Weight,0.7082744271902373,0.27170587361849924,1.1436055898632511,0.8803619848098606,2.4535345871904686
Equal_Weight,0.6271119004037651,0.09211660307463368,1.225070532347171,0.7751930677099153,2.1723793470607893
Equal_Weight,0.7350407414846171,0.07402166167110293,1.0834403936160013,0.8846579879056662,2.5462558197689145
Equal_Weight,0.611391499851656,0.10545041462960976,1.0162247727835765,0.9031929492019116,2.1179222821176156
Equal_Weight,0.6851128560838384,0.18787880829066503,1.1643595979843715,0.8263637120602652,2.3733005513116647
Equal_Weight,0.6904959803760459,0.2946755635279164,1.031750772843275,0.7849001817638054,2.3919482408667876
Equal_Weight,0.7116984560422707,0.35161656860405754,0.9995000717261054,0.9447514772647992,2.465395771067076
Equal_Weight,0.6635989559272979,0.4417292403345401,0.9826348074657872,0.8625190430087968,2.29877421503148
Equal_Weight,0.7105659913858875,0.4454220494197419,1.0439768218934622,0.7881038069725036,2.4614727984218128
Equal_Weight,0.645642992210374,0.14472711317988346,0.8127239969311782,0.7474261817289516,2.2365729321183294
Equal_Weight,0.6200201928621802,0.4155559729978233,0.7754336682569085,0.779005743167363,2.1478129515119004
Equal_Weight,0.7175609394401568,0.668842599440413,1.2076469495744049,0.8214820952853188,2.485704009274411
Equal_Weight,0.6415265562372168,0.1554086267510911,0.8647518051414872,0.8960476878564805,2.222313179615104
Equal_Weight,0.647495480412068,0.3666307524811115,1.0886472573102148,0.767454127408564,2.242990139489841
Equal_Weight,0.6627207606787173,0.01370669952489522,0.9594392715431668,0.7639516010181978,2.295732057452466
Equal_Weight,0.6633249881972229,0.6428457278458892,0.8431762332755495,0.8432316251331939,2.2978251629752315
Equal_Weight,0.65874854793778,0.11309158993458863,1.1429396750843108,0.708576492127031,2.281971908880914
Equal_Weight,0.603370675363789,0.14218069000925873,1.1537347667936113,0.7476114467252045,2.090137331054459
Equal_Weight,0.6383613739085534,0.24203364575378483,1.0376396069707166,0.9841324621113016,2.211348666398176
Equal_Weight,0.6716778237672362,0.3881398430575727,0.9530664995571628,0.7673619975801557,2.326760234164295
Equal_Weight,0.608612995799543,0.2697932552846982,0.9965487873120236,0.7400865491479635,2.108297261743024
Equal_Weight,0.6142474000594144,0.3828749979631947,0.9020911329387596,0.9428872898221016,2.127815410639984
Equal_Weight,0.6780382595767562,0.2510900511193218,0.9992897259052884,0.9139447266003116,2.348793430125033
